id,type,text1,text2,text3,text4,notes
sindrian_diktat,FACTION,"Sindrian Diktat é um sistema político fundado em uma intervenção militar hegemônica relativamente recente no sistema Askonia liderada pelo almirante Philip Andrada, ex-membro da Marinha Hegemônica. O perfil psicológico da Hegemonia de Andrada o descreve como ""inteligente, carismático, mas sujeito a excessos narcisistas"". Em suas palavras, o Diktat foi ""formado no cadinho da Crise de Askonia e com ele um novo povo: uma raça de humanos com espírito encorajado e clareza de propósito; mais forte, possuindo a vontade e determinação para superar as divisões e políticas parlamentares mesquinhas que gerou apenas caos quando testado pelo colapso do Sistema de Portais."" Considerada pelo Setor como uma ditadura militar.",,"",,
asharu_platform,CUSTOM,"Uma área orbital abandonada para o projeto de terraformação Asharu. Segmentos descartados de graneleiros, soldados entre um favo de mel de tanques de combustível vazios, outrora formavam corredores repletos de engenheiros e colonos. Os hangares estão vazios, exceto por alguns cascos caídos e despojados. Coletores de energia passiva e módulos terciários de suporte à vida mantêm a estação funcionando e em órbita por pouco. Ninguém esperaria encontrar algo de valor aqui.",,"",,
pirate_base_generic,CUSTOM,"Uma base pirata onde se reúnem ""aventureiros"", freebooters, mercenários e outras escórias e vilanias. Geralmente um pequeno posto avançado escondido nos lugares escuros entre as esferas de interesse das principais facções. Aqui não existem leis, mas um código não escrito de bravata e postura mantém uma paz tensa para que negócios possam ser feitos, informações negociadas e despojos vendidos a comerciantes inescrupulosos.",,"",,
planet_barad_a,CUSTOM,Crosta espessa e gelada deste mundo é alimentada por criovulcões que pontilham a superfície. Esses resíduos congelados são pontuados por pórticos de acionamento de massa de uma época em que os elementos voláteis deste mundo eram extraídos em grande escala para alimentar os esforços de terraformação em outras partes do sistema. Alguns dos equipamentos antigos foram apropriados por bandos dispersos de mineiros independentes que ganham uma vida miserável entre as geleiras de gelo de amônia.,,"Embora ainda existam evidências de extracção de voláteis em grande escala, a superfície de Garnir está agora em grande parte abandonada, excepto para dezenas de pequenas empresas mineiras, muitas vezes assuntos familiares. Perde-se a eficiência de escala, mas a ideia é que, sem regulamentação de segurança ou tarifas, é possível ter uma vida decente - se não honesta -. Este é um resultado extremamente incomum, infelizmente.",,
pirate_base_barad,CUSTOM,"Originalmente construída pela Eridani-Utopia para coordenar a extração de voláteis para grandes projetos de terraformação, a estação foi abandonada após o colapso, quando a tripulação e os oficiais corporativos fugiram para sistemas políticos mais civilizados. Desde então, a estação foi tomada por ""aventureiros"", piratas e mercenários que evitam o olhar atento e a mão pesada da Hegemonia.",,"Aqui não existem leis, mas um código não escrito de bravatas e posturas mantém uma paz tensa - ou mais precisamente, um cessar-fogo - para que possam ser feitos acordos, trocadas informações e vendidos despojos. Mineiros independentes que trabalham nas luas de Barad se reúnem aqui para vender suas compras, trocar histórias fantásticas e relaxar.",,
station_achaman_enterprise,CUSTOM,"Valor da Estação Achaman é ser um porto de escala relativamente seguro para os vários habitantes do Disco de Guayota interagirem com comerciantes do Setor em geral, que de outra forma raramente arriscam os piratas e a difícil navegação do Disco. A Tri-Tachyon Corporation, como ""zeladora"" da estação, está bem situada para explorar o seu valor com facilidade - e fá-lo. Costuma-se dizer que tudo está à venda na estação Achaman.",,"Transportes reluzentes trazem executivos da Tri-Tach até aqui para roubar metais e produtos químicos brutos dos habitantes locais, que recebem, por sua vez, o conjunto habitual de ""remédios"" recreativos e para melhorar o desempenho. 

A Garantia de Qualidade Tri-Tachyon é lei aqui - contanto que você garanta o pagamento imediato da assinatura dos gadgets, produtos, ferramentas e suporte de vida fornecidos pela Tri-Tachyon Corporation, você pode contar com o recebimento dos 'Top Tratamento, o Caminho Tri-Tachyon!",,
planet_tibicena,CUSTOM,"Uma mina planetária, a crosta torturada de Tibicena está repleta de enormes exemplos de equipamentos de mineração, um verdadeiro museu a vácuo aberto que documenta a adaptação da indústria persa às limitações das cadeias de abastecimento do setor local.",,"A superfície de Tibicena é povoada apenas por campos de trabalho móveis que seguem as gigantescas máquinas de mineração que rasgam cinturões de minério valioso. Os mineiros trabalham em condições péssimas, economizando seus salários para entrar em órbita e desfrutar dos prazeres resplandecentes da Estação Empresarial Achaman. Eficiente e completamente drenados de créditos e, na verdade, em média, fortemente endividados, eles logo encontrarão o caminho de volta ao ""Poço"" de Tibicena.",,
hegemony,FACTION,"Hegemonia é um estado marcial sucessor do Domínio, formado por uma ""legião perdida"" presa em um sistema remanso pelo colapso da rede de portões do Domínio. Construídos sobre uma interpretação criativa de protocolos que estendem indefinidamente a lei marcial ao estilo do Domínio, os fundadores da Hegemonia acreditavam que a causa primordial da restauração do Domínio e, portanto, da estabilidade, da paz e da prosperidade para o Setor e, na verdade, para toda a galáxia, deveria vir antes de certos sutilezas dos direitos humanos. A sobrevivência da humanidade está em jogo e é apenas a disciplina dos militares da Hegemonia que protege os mundos onde alguma aparência de normalidade da civilização humana pode ser nutrida. Qualquer coisa que ameace a Grande Causa deve ser neutralizada; se alguns ativistas devem ser desencorajados para o bem maior, que assim seja.

Hierarquias civis existem para governar os planetas e estações sob o domínio da hegemonia, mas são inteiramente subordinadas aos militares. As especificidades da organização civil variam entre os mundos, assim como a política do Domínio. Em caso de dúvida, a Hegemonia aplica uma carta colonial modificada da era do Domínio para ditar a organização política. Esta hierarquia civil padrão é geralmente eleita, no entanto, de acordo com a lei marcial, os candidatos válidos devem ser aprovados pela autoridade militar local. Tempos excepcionais exigem medidas excepcionais, mas ainda assim a Hegemonia promove a chama bruxuleante da democracia galáctica sob os mesmos princípios que fundaram o Domínio.
",,"",,
tritachyon,FACTION,"Megacorporação mais poderosa do Setor após a queda do sistema de portas do Domínio, a Tri-Tachyon especializou-se no desenvolvimento de IA de ponta (incluindo vários casos notáveis de violação da proibição do Domínio sobre IA autônoma de nível alfa+) e dispositivos exóticos de alta potência (nave estelar motores e motores de dobra, geradores de energia, conversores de energia, campos de força). Desde o Colapso, a Tri-Tachyon diversificou enormemente as suas operações e insinuou-se em todo o Sector. Mesmo facções hostis, paranóicas com backdoors conectados, são forçadas a empregar dispositivos Tri-Tachyon padrão, começando com o onipresente PDA Tri-Tachyon. a modificação de recursos pode ser considerada uma forma abstrata de IA que faz uso de executivos corporativos humanos como componentes integrais, embora este seja um argumento filosófico que nunca foi resolvido satisfatoriamente de uma forma que levasse a quaisquer condenações adicionais de violação da proibição de IA do Domínio.",,"",,
persean,FACTION,"Uma aliança formada para combater o domínio hegemônico do Setor. Os membros da Liga não concordam necessariamente em todas as questões, internas ou não, e podem até entrar em conflito armado entre si. Mas a Liga está unida quando se trata da Hegemonia, que eles consideram estar impondo ilegitimamente a lei marcial em nome do Domínio, uma entidade política morta. A Liga, através das suas leis, une-se contra outras ameaças externas, tais como megacorporações particularmente intrometidas, senhores da guerra e o Caminho Lúdico. 

A Liga Persiana não é intrinsecamente igualitária ou a favor da liberdade individual como tal - o objetivo da Liga é a liberdade dos governos constituintes, com quaisquer questões de política interna desses governos a serem deixadas por conta própria. Embora o Domínio possa ter intervindo contra as políticas internas dos mundos que governava, a Liga proíbe especificamente tal intervenção.",,"",,
independent,FACTION,"Não sendo uma facção unificada como tal, os Independentes são uma categoria frouxa de sistemas políticos e agentes livres, unificados mais pela falta de associação com uma facção importante do que por quaisquer qualidades partilhadas. Os mundos independentes e os espaciais que os chamam de lar partilham frequentemente dados de reputação, comercializam generosamente entre si e cooperarão prontamente para realizar ações militares e de segurança de curto prazo para proteger melhor a liberdade que mantiveram ao trabalharem juntos. Igualmente provável é que a confiança possa ruir e os independentes neguem favores uns aos outros de forma suspeita, compitam ferozmente e fechem os olhos ao infortúnio dos vizinhos.",,"",,
planet_chicomoztoc,CUSTOM,"Um dos primeiros planetas alvo de colonização no Setor Persano, Chicomoztoc foi selecionado para se tornar um centro industrial, sede de um nexo de enormes nanoforjas. Apenas um candidato marginal à terraformação após a descoberta, a rápida indústria inicial e a guerra posterior deixaram a atmosfera sufocada com complexos compostos de enxofre, subprodutos de refinação de orgânicos e uma preocupante, mas administrável camada de actinídeos.",,"A enorme população de Chicomoztoc vive em arcologias subterrâneas governadas, por sua vez, por poderosos demagogos - prometendo reformas e empregos para as massas de desempregados - ou membros das numerosas redes concorrentes de tecnocratas/patrocínio criminoso que servem a sua coligação nacional ou, como frequentemente, quem quer que tenha comprei-os. As colmeias são ocasionalmente bloqueadas por tumultos, protestos e insurreições, mas enquanto as Forjas forem mantidas seguras e produzindo montanhas de mercadorias, máquinas, ferramentas e cascos de naves estelares, os senhores da Hegemonia pouco se intrometem nos assuntos domésticos.",,
