RecordID,id,type,text1,text2,text3,text4,notes
527,atlas2,SHIP,"supercargueiro da classe atlas e o principal alvo dos ataques piratas. alguns sao encontrados mais tarde no coracao partido de uma forte pulverizacao de detritos de impacto em alguma orbita solitaria. outros recebem o segundo olhar de avaliacao de um pirata e sao transportados para estaleiros secretos. os poroes de carga sao destruidos e substituidos por trelicas para segurar suportes de armas e linhas de alimentacao de municao aprimoradas. este atlas, renascido no vacuo e no fogo, agora entrega uma carga mortal das maos de um senhor da guerra pirata.","","","",
351,asharu_platform,CUSTOM,"uma area orbital abandonada para o projeto de terraformacao asharu. segmentos descartados de graneleiros, soldados entre um favo de mel de tanques de combustivel vazios, outrora formavam corredores repletos de engenheiros e colonos. os hangares estao vazios, exceto por alguns cascos caidos e despojados. coletores de energia passiva e modulos terciarios de suporte a vida mantem a estacao funcionando e em orbita por pouco. ninguem esperaria encontrar algo de valor aqui.","","","",
102,sunder,SHIP,"um destroier tecnologicamente avancado, porem fragil, do final da era do dominio, projetado para fornecer poder de fogo adicional em acoes de frota realizadas pela extensa marinha do dominio, em vez de servir em patrulhas independentes. possui poderosos emissores de escudo e armas de energia, mas e vulneravel a naves de ataque e flanqueamento de fragatas de assalto.","","","",
165,limbo_wormhole_cache,CUSTOM,"uma enorme estrutura de cache, as faces do seu casco externo sao marcadas por incontaveis ciclos de desgaste espacial. parece externamente intacto e seus hangares e depositos escuros sao grandes o suficiente para esconder um enorme tesouro - ou uma frota de tamanho moderado.","","","",
470,planet_kumari_aru,CUSTOM,"kumari aru e um especime raro ? um gigante gasoso que hospeda xenolife em seu oceano sem fundo de nuvens. de interesse apenas academico para os primeiros topografos do dominio, as primeiras pesquisas foram mal financiadas e conseguiram descrever apenas os fundamentos da bioquimica da vida kumariana. a medida que a influencia ludica pos-colapso aumentou, os crentes ludicos que consideram este planeta um local sagrado agora permitem apenas um estudo limitado e passivo.","","","",
482,flash,SHIP,"um caca-bombardeiro autonomo de ia, o flash carrega uma carga util de carga de proximidade de fase avancada que emprega os principios da camuflagem de fase para fins destrutivos.","","","",
60,ioncannon_fighter,WEAPON,um canhao de energia de medio alcance e disparo lento que emite um pulso eletromagnetico (emp) e pode desativar rapidamente sistemas/motores inimigos. pode formar arco em modulos proximos ao ponto de impacto.,"","","",
325,planet_ratatosk,CUSTOM,uma lua rochosa de silicato sem vida e esteril com um fragmento de atmosfera que fica levemente incandescente quando atingida pelos cinturoes de radiacao de yggdrasil.,"","","",
423,scarab,SHIP,"scarab e um casco experimental raro desenvolvido pela corporacao tri-tachyon. apenas uma serie limitada de prototipos foi produzida. a tecnologia que viola a causalidade grosseira foi banida pelo dominio, e esta proibicao e agora sustentada pela doutrina da hegemonia ? com apoio ludico. no entanto, sao alguns exemplos marginais desta tecnologia que formam a base para a civilizacao humana interestelar, desde o antigo sistema gate (dependendo da teoria de sua operacao) ate as viagens e comunicacoes ftl comuns no hiperespaco. a tri-tachyon sempre impulsionou o que ha de mais moderno nessas tecnologias - e na lei - liderando o desenvolvimento da tecnologia de fase. o prototipo do sistema ""temporal shell"" exclusivamente integrado ao casco do scarab nao e excecao. portanto, nao se trata tanto de o escaravelho manipular o tempo, mas de evitar a taxa normal de consequencia do quadro de referencia local. o efeito, tao perturbador para os teologos ludicos como para os leigos, e aparentemente retardar o tempo para o mundo exterior. e claro que devemos evitar afirma-lo assim ao alcance da voz dos fisicos temporais aplicados que lidam com tais milagres, para evitar uma correcao tediosa da terminologia.","","","",
186,more_info,ACTION_TOOLTIP,mostrar informacoes detalhadas sobre a entidade selecionada.,mais informacoes,"","",
345,shepherd,SHIP,"ko combine r450 ?shepherd? estabelece o padrao para propostas de drones civis com confiabilidade incomparavel, baixo custo e volume interno proporcionado ao conforto da tripulacao. um pacote de modificacao de combate extremamente popular foi montado por varios grupos de sobrevivencia e piratas, o mod ""hk"", que consiste em especificacoes para blindar o casco para combate e sobrecarregar sistemas com especificacoes de fabrica para maior velocidade de explosao e funcao de arma. mesmo modificado, o shepherd e fragil, de modo que na vida civil depende de um enxame de drones utilitarios ?borer? para fazer o seu trabalho. o ?borer? e construido sobre um chassi de drone semiautonomo, resistente e manobravel, com blindagem adequada para operacoes perigosas nas quais alta radiacao ou impactos fisicos podem ser esperados. comumente usados em aplicacoes de mineracao, eles tambem encontraram uso em salvamento, eliminacao de material belico e ate mesmo na limpeza de derretimentos de fissao. o pacote mod hk fornece especificacoes para alterar o foco do feixe de corte primario e corrige a ia rudimentar com algoritmos taticos rudimentares pirateados do obsoleto software de drones domain colonial garrison. os apendices do pacote mod recomendam cautela ao empregar drones modificados com hk em situacoes que nao sejam de combate.","","","",
391,planet_druj,CUSTOM,"um mundo morto e arido, embora com um campo magnetico apreciavel sugerindo um nucleo metalico diferenciado. as tempestades ionicas desencadeadas por aka mainyu chovem druj com particulas espetaculares de alta energia, expelindo volateis e deixando arcos escuros de ferro nanofasico no regolito.","","","",
439,coronal_tap,CUSTOM,"esta classe de megaestrutura outrora alimentou o insondavel poder industrial do dominio, colocando a civilizacao humana bem perto do estatuto de tipo ii de kardashev. e capaz de extrair energia em escala astronomica diretamente da estrela vinculada. perder o controle de um hipershunt coronal ativo sem seguir os procedimentos de desligamento adequados pode ser desastroso.","","","",
483,lumen,SHIP,"um remanescente das frotas autonomas de ia desenvolvidas pela tri-tachyon corporation. ilegal sob a lei de dominio (e hegemonia), e uma abominacao para a igreja da redencao galactica, a primeira guerra da ia viu essas criacoes serem expurgadas do setor. pelo menos e assim que as historias oficiais contam. a lumen e uma fragata rapida e multifuncional, mais adequada para perseguir alvos adversarios usando qualquer uma de suas muitas ferramentas que seja mais apropriada. o nucleo de ia do lumen era conhecido por sua capacidade de criar um efeito debilitante de frustracao em capitaes humanos, alem do que suas especificacoes de combate sugeririam ser possivel.","","","",
67,phasebeam,WEAPON,"um feixe de curto alcance e curta duracao que causa grandes danos em uma explosao. capaz contra armaduras, no que diz respeito a armas de raio. esta arma e, basicamente, simplesmente um feixe de laser com um meio de ganho de safira triplicado para garantir os comprimentos de onda mais altos possiveis. os fotons sao disparados atraves de um filtro hiperdimensional que emite um feixe de energia que existe parcialmente no espaco p. a fisica do filtro nao e devidamente compreendida e, em ambientes de laboratorio, os componentes do espaco p de um feixe superior a 6,66 gigawatts as vezes piscarao - como se estivessem bloqueados. montagens de armas nunca usam niveis de energia tao altos para garantir confiabilidade.","","","",
424,centurion,SHIP,"uma solida fragata de combate pesado, pode-se contar com o centurion para preencher e manter lacunas na linha de batalha, de acordo com a doutrina da era do dominio praticada pelo estado sucessor do xiv grupo de batalha. o centurion e valorizado por sua versatilidade devido a abundancia de slots para armas hibridas e um damper field integrado que lhe permite ignorar o temivel poder de fogo que certamente enfrentara em combate.","","","",
247,drone_station_lt,SHIP_SYSTEM,um anel de drones de defesa ao redor da estacao.,"",um anel de drones de defesa ao redor da estacao.,"",
434,derelict_mothership,CUSTOM,"uma das lendarias naves-mae de pesquisa, o silencioso carro-chefe automatizado do esforco de exploracao e colonizacao do dominio. esta e, em essencia, uma sonda von neumann, ja que as naves-mae de pesquisa contem capacidade de autoforja para fabricar um conjunto de naves de pesquisa menores e os suprimentos necessarios para cumprir sua missao continua. este especime esta queimado e desgastado por seus seculos de servico ao dominio, um corpo esquecido e a deriva.","","","",
532,cargo_pod_special,CUSTOM,uma capsula de carga pintada em cores vivas equipada com um transponder de alta visibilidade.,"","","",
219,terran-eccentric,PLANET,"um ecossistema compativel com o planeta proximo do planeta tomou conta deste mundo, apesar das condicoes planetarias altamente anormais. o fato de este planeta manter uma atmosfera respiravel (ou proxima o suficiente) e uma prova da tenacidade e adaptabilidade da vida biologica.","","","",
474,station_laicaille,CUSTOM,"apenas mais um habitat espacial no caminho das conquistas do senhor da guerra leonis, laicaille foi visto, conquistado e depois deixado nas maos de um tenente leal. essa regra de curta duracao foi derrubada por um rei pirata admitido menos temivel, com o apoio da armada de kazeron durante um conflito fronteirico da liga persa com a igreja ludica. este rei foi trazido para a liga persa e laicaille rapidamente legitimado para justificar a presenca da liga no sistema.","","laicaille habitat foi originalmente construido para atender um pequeno grupo de empresas de prospeccao de asteroides, mas agora e dominado por estaleiros militares de propriedade da gens kazeroniana. a vida noturna de laicaille habitat tem uma reputacao que remonta aos seus dias como posto avancado de piratas.","",
505,survey_data_3,RESOURCE,"este tripad contem um banco de dados de pesquisa recente que contem informacoes sobre as qualidades economicas, industriais e estrategicas de um objeto celeste organizado de acordo com as diretrizes tradicionais do ministerio colonial do dominio. pesquisas como esta sao um elemento essencial para o sucesso de operacoes militares, esforcos de colonizacao e empreendimentos corporativos. os dados deste inquerito descrevem um mundo util para a exploracao humana e que sera vendido por um bom preco.","","","",
